2024-10-09 09:21:50.731 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:21:50.731 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:21:50.731 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:21:50.733 [main] INFO  o.a.d.config.spring.context.DubboSpringInitializer -  [DUBBO] Use default module model of target application: Dubbo Module[1.1.1], dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:21:50.733 [main] INFO  o.a.d.config.spring.context.DubboSpringInitializer -  [DUBBO] Bind Dubbo Module[1.1.1] to spring container: org.springframework.beans.factory.support.DefaultListableBeanFactory@4cc547a, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.049 [main] INFO  c.a.n.client.config.impl.LocalConfigInfoProcessor - LOCAL_SNAPSHOT_PATH:C:\Users\高志伟\nacos\config
2024-10-09 09:24:23.079 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-kd-platform.yaml,kd-starter'}, BootstrapPropertySource {name='bootstrapProperties-kd-platform,kd-starter'}]
2024-10-09 09:24:23.097 [main] INFO  org.action.KdHandler - No active profile set, falling back to 1 default profile: "default"
2024-10-09 09:24:23.576 [main] INFO  org.apache.dubbo.rpc.model.FrameworkModel -  [DUBBO] Dubbo Framework[1] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.586 [main] INFO  o.a.d.common.resource.GlobalResourcesRepository -  [DUBBO] Creating global shared handler ..., dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.634 [main] INFO  org.apache.dubbo.rpc.model.ApplicationModel -  [DUBBO] Dubbo Application[1.0](unknown) is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.634 [main] INFO  org.apache.dubbo.rpc.model.ScopeModel -  [DUBBO] Dubbo Module[1.0.0] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.658 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.658 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.668 [main] INFO  o.a.dubbo.common.utils.SerializeSecurityManager -  [DUBBO] Serialize check serializable: true, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.668 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.681 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.682 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.704 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.772 [main] INFO  org.apache.dubbo.rpc.model.ApplicationModel -  [DUBBO] Dubbo Application[1.1](unknown) is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.773 [main] INFO  org.apache.dubbo.rpc.model.ScopeModel -  [DUBBO] Dubbo Module[1.1.0] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.779 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.779 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.784 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.784 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.785 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.785 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.796 [main] INFO  o.a.d.config.spring.context.DubboSpringInitializer -  [DUBBO] Use default application: Dubbo Application[1.1](unknown), dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.796 [main] INFO  org.apache.dubbo.rpc.model.ScopeModel -  [DUBBO] Dubbo Module[1.1.1] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.801 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.805 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.805 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.806 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.806 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.808 [main] INFO  o.a.d.config.spring.context.DubboSpringInitializer -  [DUBBO] Use default module model of target application: Dubbo Module[1.1.1], dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:24:23.809 [main] INFO  o.a.d.config.spring.context.DubboSpringInitializer -  [DUBBO] Bind Dubbo Module[1.1.1] to spring container: org.springframework.beans.factory.support.DefaultListableBeanFactory@3dd69f5a, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:41.465 [main] INFO  c.a.n.client.config.impl.LocalConfigInfoProcessor - LOCAL_SNAPSHOT_PATH:C:\Users\高志伟\nacos\config
2024-10-09 09:27:41.496 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-kd-platform.yaml,kd-starter'}, BootstrapPropertySource {name='bootstrapProperties-kd-platform,kd-starter'}]
2024-10-09 09:27:41.516 [main] INFO  org.action.KdHandler - No active profile set, falling back to 1 default profile: "default"
2024-10-09 09:27:41.982 [main] INFO  org.apache.dubbo.rpc.model.FrameworkModel -  [DUBBO] Dubbo Framework[1] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:41.994 [main] INFO  o.a.d.common.resource.GlobalResourcesRepository -  [DUBBO] Creating global shared handler ..., dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.041 [main] INFO  org.apache.dubbo.rpc.model.ApplicationModel -  [DUBBO] Dubbo Application[1.0](unknown) is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.041 [main] INFO  org.apache.dubbo.rpc.model.ScopeModel -  [DUBBO] Dubbo Module[1.0.0] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.065 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.065 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.075 [main] INFO  o.a.dubbo.common.utils.SerializeSecurityManager -  [DUBBO] Serialize check serializable: true, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.076 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.089 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.090 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.112 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize blocked list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.blockedlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.181 [main] INFO  org.apache.dubbo.rpc.model.ApplicationModel -  [DUBBO] Dubbo Application[1.1](unknown) is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.181 [main] INFO  org.apache.dubbo.rpc.model.ScopeModel -  [DUBBO] Dubbo Module[1.1.0] is created, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.188 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.188 [main] INFO  o.a.dubbo.config.context.AbstractConfigManager -  [DUBBO] Config settings: {dubbo.config.mode=STRICT, dubbo.config.ignore-duplicated-interface=false}, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.193 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo-common/3.2.2/dubbo-common-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
2024-10-09 09:27:42.193 [main] INFO  o.a.d.common.utils.SerializeSecurityConfigurator -  [DUBBO] Read serialize allow list from jar:file:/D:/repo/org/apache/dubbo/dubbo/3.2.2/dubbo-3.2.2.jar!/security/serialize.allowlist, dubbo version: 3.2.2, current host: 192.168.31.84
